STATE,SECTOR,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Arizona,  Other services (except government and government enterprises) ,"$5,695,100,000","$6,205,500,000","$6,170,000,000","$6,326,900,000","$5,552,200,000","$5,676,800,000","$5,447,600,000","$5,559,800,000","$5,840,800,000","$6,239,400,000","$6,215,500,000","$5,839,200,000","$5,397,800,000","$5,197,400,000","$5,204,900,000","$5,337,800,000","$5,318,200,000","$5,532,700,000","$5,542,100,000","$5,530,600,000","$5,652,900,000","$5,881,400,000","$5,975,700,000","$5,390,800,000","$5,854,100,000"
Arizona, Government and government enterprises ,"$29,607,400,000","$30,594,300,000","$31,000,700,000","$31,531,300,000","$32,631,400,000","$33,416,100,000","$34,450,400,000","$35,101,000,000","$36,412,900,000","$37,421,800,000","$38,114,400,000","$39,104,500,000","$37,133,700,000","$37,781,100,000","$37,627,900,000","$37,730,200,000","$37,297,200,000","$36,334,600,000","$36,135,400,000","$36,754,300,000","$37,820,800,000","$37,596,200,000","$38,154,800,000","$38,212,500,000","$38,001,900,000"
Arkansas,"  Agriculture, forestry, fishing and hunting ","$3,429,600,000","$3,127,600,000","$3,344,800,000","$3,345,100,000","$3,484,900,000","$3,140,900,000","$3,925,400,000","$4,822,400,000","$4,243,800,000","$4,212,800,000","$3,642,400,000","$3,528,900,000","$3,377,600,000","$2,738,600,000","$2,315,500,000","$2,568,400,000","$3,735,700,000","$3,511,300,000","$3,432,600,000","$3,371,200,000","$3,841,200,000","$3,745,600,000","$2,548,300,000","$2,639,700,000","$3,414,200,000"
Arkansas,"  Mining, quarrying, and oil and gas extraction ","$656,500,000","$707,600,000","$706,600,000","$658,100,000","$786,700,000","$734,900,000","$706,500,000","$808,100,000","$852,400,000","$1,158,600,000","$1,805,600,000","$2,374,100,000","$2,980,400,000","$2,944,200,000","$3,206,500,000","$3,011,200,000","$2,781,500,000","$2,764,100,000","$2,426,600,000","$1,707,300,000","$1,321,000,000","$1,196,700,000","$1,130,000,000","$1,157,500,000","$1,043,400,000"
Arkansas,  Utilities ,"$2,348,500,000","$2,287,700,000","$2,671,100,000","$2,573,200,000","$2,175,100,000","$2,133,900,000","$2,084,900,000","$2,187,900,000","$2,186,700,000","$2,341,400,000","$2,337,300,000","$2,487,100,000","$2,328,700,000","$2,684,300,000","$2,777,800,000","$3,010,300,000","$3,092,800,000","$2,887,300,000","$2,855,500,000","$3,025,600,000","$2,980,300,000","$2,925,600,000","$3,004,500,000","$3,099,200,000","$2,981,000,000"
Arkansas,  Construction ,"$5,383,200,000","$5,350,000,000","$5,359,400,000","$5,468,700,000","$5,220,600,000","$5,109,700,000","$4,993,200,000","$5,306,700,000","$5,263,300,000","$4,975,200,000","$4,708,600,000","$4,499,600,000","$4,280,000,000","$4,218,000,000","$4,146,400,000","$4,304,600,000","$3,759,000,000","$3,571,200,000","$3,595,100,000","$3,665,800,000","$3,729,000,000","$3,668,200,000","$3,709,100,000","$3,729,100,000","$3,889,500,000"
Arkansas,  Manufacturing ,"$16,568,300,000","$16,214,800,000","$17,271,400,000","$17,095,200,000","$16,071,100,000","$16,980,800,000","$17,653,200,000","$19,088,600,000","$19,360,600,000","$20,110,400,000","$18,230,300,000","$16,940,300,000","$14,284,900,000","$15,548,800,000","$16,161,700,000","$15,251,100,000","$16,495,000,000","$17,084,000,000","$16,718,700,000","$16,655,300,000","$16,709,000,000","$17,549,500,000","$17,750,100,000","$17,526,000,000","$18,665,200,000"
Arkansas,  Wholesale trade ,"$4,804,100,000","$5,237,500,000","$5,450,400,000","$5,642,600,000","$5,925,500,000","$6,259,400,000","$6,710,400,000","$7,314,500,000","$7,765,800,000","$7,997,600,000","$8,279,200,000","$8,540,200,000","$7,685,700,000","$8,190,000,000","$8,021,300,000","$8,211,400,000","$8,489,900,000","$8,610,900,000","$9,022,000,000","$8,971,400,000","$9,062,400,000","$9,074,400,000","$8,875,200,000","$9,210,100,000","$9,818,800,000"
Arkansas,  Retail trade ,"$5,226,100,000","$5,655,500,000","$6,064,400,000","$5,994,900,000","$6,242,000,000","$6,744,400,000","$7,165,900,000","$7,243,400,000","$7,644,600,000","$7,700,100,000","$7,356,400,000","$7,435,900,000","$7,193,900,000","$7,492,800,000","$7,400,900,000","$7,490,300,000","$7,666,300,000","$7,804,600,000","$7,983,500,000","$8,400,700,000","$8,457,800,000","$8,578,400,000","$8,657,700,000","$8,771,800,000","$9,053,300,000"
Arkansas,  Transportation and warehousing ,"$4,033,100,000","$4,382,500,000","$4,573,300,000","$4,538,100,000","$4,411,900,000","$4,537,900,000","$4,663,600,000","$4,828,900,000","$5,073,000,000","$5,185,000,000","$4,901,500,000","$4,712,900,000","$4,166,100,000","$4,357,500,000","$4,544,400,000","$4,626,500,000","$4,514,100,000","$4,511,600,000","$4,476,400,000","$4,306,600,000","$4,437,100,000","$4,516,600,000","$4,479,500,000","$4,372,900,000","$4,526,700,000"
Arkansas,  Information ,"$1,832,200,000","$1,972,500,000","$2,072,300,000","$2,019,500,000","$2,219,700,000","$2,385,600,000","$2,697,500,000","$3,032,500,000","$3,664,700,000","$3,518,800,000","$4,409,200,000","$3,848,000,000","$3,877,400,000","$2,895,800,000","$2,673,900,000","$2,518,000,000","$2,640,400,000","$2,628,400,000","$2,662,300,000","$2,815,800,000","$2,823,500,000","$2,307,500,000","$2,544,600,000","$2,927,600,000","$3,191,800,000"
Arkansas,   Finance and insurance ,"$3,088,400,000","$3,377,300,000","$3,639,400,000","$4,009,000,000","$3,617,100,000","$3,719,800,000","$3,774,100,000","$3,640,700,000","$3,932,300,000","$3,995,500,000","$4,039,500,000","$4,021,300,000","$4,357,500,000","$4,372,700,000","$5,321,300,000","$4,680,000,000","$4,431,700,000","$4,829,900,000","$4,971,000,000","$4,950,700,000","$4,698,900,000","$4,760,200,000","$5,108,300,000","$5,670,800,000","$6,035,600,000"
Arkansas,   Real estate and rental and leasing ,"$6,995,400,000","$7,138,800,000","$7,775,700,000","$7,654,200,000","$8,151,500,000","$8,617,800,000","$8,833,600,000","$8,734,100,000","$9,936,300,000","$10,307,300,000","$10,906,700,000","$10,236,400,000","$10,451,900,000","$11,017,900,000","$11,502,200,000","$12,142,900,000","$12,113,400,000","$11,982,300,000","$12,267,700,000","$11,864,100,000","$11,612,700,000","$12,277,900,000","$12,502,200,000","$11,976,900,000","$12,197,500,000"
Arkansas,"   Professional, scientific, and technical services ","$2,294,400,000","$2,418,700,000","$2,501,100,000","$2,418,800,000","$2,645,800,000","$3,030,000,000","$3,226,400,000","$3,429,800,000","$3,490,900,000","$3,541,200,000","$3,624,400,000","$3,750,800,000","$3,537,400,000","$3,657,900,000","$3,856,000,000","$3,750,300,000","$3,852,500,000","$3,953,200,000","$4,050,500,000","$4,185,400,000","$4,329,900,000","$4,624,800,000","$4,674,800,000","$4,532,400,000","$4,921,100,000"
Arkansas,   Management of companies and enterprises ,"$2,074,600,000","$2,304,400,000","$2,562,100,000","$2,819,500,000","$3,114,300,000","$3,020,600,000","$3,072,800,000","$2,957,600,000","$2,894,700,000","$2,940,300,000","$2,691,800,000","$2,942,400,000","$3,065,500,000","$3,326,400,000","$3,284,100,000","$4,008,600,000","$4,357,500,000","$4,625,000,000","$4,733,400,000","$4,957,800,000","$5,478,200,000","$5,568,200,000","$5,977,900,000","$6,287,700,000","$7,016,900,000"
Arkansas,   Administrative and support and waste management and remediation services ,"$1,341,800,000","$1,368,800,000","$1,452,600,000","$1,553,300,000","$1,602,200,000","$1,630,900,000","$1,814,400,000","$1,825,800,000","$2,034,500,000","$2,112,800,000","$2,247,800,000","$2,370,800,000","$2,281,800,000","$2,547,900,000","$2,693,400,000","$2,629,500,000","$2,699,800,000","$2,823,300,000","$2,852,700,000","$2,837,200,000","$3,011,800,000","$3,231,100,000","$3,238,500,000","$3,213,600,000","$3,724,900,000"
Arkansas,   Educational services ,"$420,500,000","$415,700,000","$439,500,000","$451,200,000","$451,900,000","$488,700,000","$522,000,000","$536,100,000","$526,900,000","$554,100,000","$561,100,000","$597,900,000","$675,400,000","$711,000,000","$726,300,000","$716,000,000","$726,100,000","$723,100,000","$704,800,000","$734,800,000","$707,100,000","$738,700,000","$757,400,000","$658,600,000","$684,400,000"
Arkansas,   Health care and social assistance ,"$5,959,100,000","$6,039,400,000","$6,229,100,000","$6,459,200,000","$6,549,500,000","$6,758,900,000","$7,079,400,000","$7,412,700,000","$7,625,800,000","$7,909,000,000","$7,881,100,000","$8,314,000,000","$8,478,400,000","$8,485,000,000","$8,623,500,000","$8,939,200,000","$9,000,400,000","$9,148,400,000","$9,449,400,000","$9,797,600,000","$10,111,500,000","$10,333,700,000","$10,542,200,000","$10,469,200,000","$10,696,900,000"
Arkansas,"   Arts, entertainment, and recreation ","$345,600,000","$334,800,000","$339,900,000","$347,300,000","$309,600,000","$313,100,000","$322,300,000","$337,900,000","$343,800,000","$351,400,000","$393,900,000","$410,200,000","$416,800,000","$429,400,000","$452,800,000","$470,900,000","$461,400,000","$486,400,000","$469,500,000","$484,700,000","$509,100,000","$531,600,000","$539,700,000","$441,300,000","$555,800,000"
Arkansas,   Accommodation and food services ,"$2,084,500,000","$2,201,800,000","$2,314,600,000","$2,385,300,000","$2,369,500,000","$2,439,500,000","$2,513,700,000","$2,678,200,000","$2,735,800,000","$2,829,900,000","$2,729,200,000","$2,615,200,000","$2,518,500,000","$2,681,600,000","$2,731,000,000","$2,738,600,000","$2,702,000,000","$2,781,300,000","$2,907,300,000","$2,951,400,000","$2,998,000,000","$3,065,400,000","$3,199,100,000","$2,836,900,000","$3,335,300,000"
Arkansas,  Other services (except government and government enterprises) ,"$2,780,300,000","$2,996,900,000","$3,039,300,000","$3,030,300,000","$2,722,200,000","$2,820,000,000","$2,739,600,000","$2,801,800,000","$2,750,800,000","$2,785,500,000","$2,671,000,000","$2,573,900,000","$2,445,300,000","$2,472,500,000","$2,465,100,000","$2,493,300,000","$2,426,900,000","$2,472,500,000","$2,470,600,000","$2,464,100,000","$2,462,300,000","$2,521,600,000","$2,517,100,000","$2,413,800,000","$2,528,000,000"
Arkansas, Government and government enterprises ,"$12,166,800,000","$12,348,400,000","$12,481,500,000","$12,722,200,000","$13,091,300,000","$13,159,900,000","$13,501,100,000","$13,884,600,000","$14,471,400,000","$14,767,100,000","$14,654,500,000","$14,733,200,000","$14,802,400,000","$14,936,000,000","$15,030,100,000","$14,931,000,000","$14,817,300,000","$14,562,700,000","$14,248,500,000","$14,306,400,000","$14,272,900,000","$14,189,000,000","$14,442,700,000","$14,548,900,000","$14,500,100,000"
California,"  Agriculture, forestry, fishing and hunting ","$22,954,900,000","$22,412,100,000","$25,583,500,000","$28,517,000,000","$26,809,700,000","$30,251,200,000","$31,116,400,000","$32,346,100,000","$37,268,600,000","$37,079,500,000","$34,328,500,000","$30,997,700,000","$36,797,300,000","$36,130,000,000","$33,006,900,000","$33,913,800,000","$36,239,600,000","$41,693,500,000","$44,534,100,000","$49,341,100,000","$48,542,500,000","$49,627,800,000","$47,432,400,000","$49,356,900,000","$38,853,600,000"
California,"  Mining, quarrying, and oil and gas extraction ","$18,399,800,000","$15,615,600,000","$15,449,400,000","$14,273,500,000","$13,344,200,000","$14,150,700,000","$11,623,900,000","$12,637,300,000","$12,949,000,000","$17,531,500,000","$19,942,200,000","$17,775,400,000","$23,351,000,000","$18,060,800,000","$17,791,100,000","$21,451,700,000","$18,864,700,000","$17,590,300,000","$18,589,600,000","$18,202,400,000","$17,931,100,000","$15,111,400,000","$15,873,900,000","$19,041,100,000","$16,043,000,000"
California,  Utilities ,"$22,645,100,000","$22,087,400,000","$25,586,600,000","$26,623,700,000","$17,338,700,000","$25,336,700,000","$24,900,800,000","$24,163,600,000","$23,292,700,000","$26,020,900,000","$26,240,300,000","$25,986,200,000","$25,200,500,000","$27,272,700,000","$28,851,600,000","$29,520,300,000","$30,064,600,000","$28,660,500,000","$29,587,100,000","$31,654,800,000","$34,450,100,000","$34,888,100,000","$34,368,500,000","$35,670,700,000","$34,069,400,000"
California,  Construction ,"$72,566,300,000","$80,378,000,000","$85,877,400,000","$92,441,400,000","$92,564,800,000","$90,033,500,000","$96,182,100,000","$108,317,900,000","$111,179,500,000","$107,833,500,000","$98,772,200,000","$79,793,000,000","$66,671,900,000","$64,329,100,000","$60,660,600,000","$64,176,800,000","$70,271,400,000","$71,407,400,000","$77,175,300,000","$81,564,500,000","$85,650,800,000","$89,331,400,000","$91,210,200,000","$85,250,400,000","$87,530,400,000"
California,  Manufacturing ,"$112,688,300,000","$126,195,500,000","$147,817,900,000","$182,871,500,000","$167,246,100,000","$157,680,600,000","$177,619,500,000","$190,178,000,000","$211,700,200,000","$228,256,500,000","$243,671,200,000","$269,535,600,000","$252,676,300,000","$244,842,800,000","$232,799,900,000","$237,967,800,000","$252,031,700,000","$265,210,300,000","$276,452,000,000","$286,669,500,000","$315,050,100,000","$338,590,800,000","$354,360,800,000","$351,987,100,000","$378,510,600,000"
California,  Wholesale trade ,"$80,867,700,000","$89,581,500,000","$92,427,100,000","$97,608,200,000","$101,375,700,000","$102,989,500,000","$108,643,400,000","$110,766,600,000","$117,749,700,000","$123,306,400,000","$128,065,400,000","$125,606,700,000","$106,342,600,000","$113,371,500,000","$121,388,800,000","$120,399,000,000","$125,571,200,000","$135,442,000,000","$147,132,800,000","$142,209,600,000","$145,080,200,000","$145,465,700,000","$146,907,600,000","$144,159,800,000","$151,986,400,000"
California,  Retail trade ,"$92,740,000,000","$102,209,000,000","$108,042,000,000","$114,645,200,000","$118,726,800,000","$124,852,900,000","$131,830,500,000","$137,364,600,000","$141,439,600,000","$143,766,900,000","$135,766,300,000","$125,198,900,000","$116,585,100,000","$120,497,400,000","$120,407,600,000","$122,471,000,000","$128,052,000,000","$130,214,300,000","$135,243,500,000","$137,284,800,000","$142,098,300,000","$146,295,400,000","$147,696,400,000","$141,811,000,000","$143,121,900,000"
California,  Transportation and warehousing ,"$46,233,300,000","$47,011,500,000","$46,315,200,000","$46,685,800,000","$43,242,000,000","$42,047,000,000","$42,715,900,000","$47,139,200,000","$48,235,300,000","$53,447,500,000","$51,984,900,000","$50,308,300,000","$46,732,400,000","$49,469,600,000","$49,958,100,000","$48,540,100,000","$50,410,400,000","$52,374,200,000","$54,514,900,000","$59,214,800,000","$62,963,300,000","$68,020,300,000","$74,838,600,000","$64,819,400,000","$72,863,300,000"
California,  Information ,"$56,595,700,000","$64,126,700,000","$78,137,700,000","$75,197,100,000","$81,662,600,000","$88,830,900,000","$93,822,300,000","$105,952,900,000","$111,227,000,000","$120,903,300,000","$132,342,600,000","$138,458,200,000","$129,982,200,000","$147,281,900,000","$152,815,800,000","$154,113,500,000","$183,873,400,000","$195,193,900,000","$227,047,500,000","$254,535,100,000","$285,845,700,000","$307,229,900,000","$326,142,700,000","$340,312,400,000","$398,925,400,000"
California,   Finance and insurance ,"$55,597,700,000","$64,867,100,000","$70,776,200,000","$77,778,400,000","$91,549,500,000","$95,408,100,000","$98,798,800,000","$92,950,200,000","$99,853,200,000","$105,849,200,000","$98,323,700,000","$82,832,300,000","$107,564,100,000","$101,557,900,000","$103,498,200,000","$111,917,000,000","$107,974,000,000","$109,372,200,000","$110,373,800,000","$107,534,900,000","$108,319,900,000","$108,573,300,000","$110,074,700,000","$114,972,500,000","$128,426,700,000"
California,   Real estate and rental and leasing ,"$222,093,300,000","$226,110,600,000","$230,137,900,000","$232,557,500,000","$234,140,900,000","$236,887,100,000","$238,068,700,000","$240,713,100,000","$252,578,500,000","$255,863,000,000","$272,109,500,000","$288,667,200,000","$291,224,900,000","$307,546,800,000","$311,804,700,000","$315,679,600,000","$321,878,000,000","$319,053,100,000","$312,074,200,000","$311,844,700,000","$323,530,400,000","$334,668,600,000","$342,913,400,000","$330,298,600,000","$343,086,800,000"
California,"   Professional, scientific, and technical services ","$106,197,400,000","$112,855,100,000","$124,449,100,000","$141,580,300,000","$140,569,000,000","$139,161,900,000","$141,350,600,000","$142,669,700,000","$148,845,700,000","$156,397,100,000","$164,957,300,000","$182,017,800,000","$169,264,300,000","$174,524,900,000","$185,137,700,000","$200,060,300,000","$194,464,200,000","$207,287,400,000","$221,421,600,000","$223,991,800,000","$233,071,400,000","$251,854,300,000","$267,581,100,000","$276,306,100,000","$311,882,100,000"
California,   Management of companies and enterprises ,"$41,958,700,000","$45,140,100,000","$46,023,200,000","$51,995,200,000","$46,617,300,000","$41,411,100,000","$40,614,500,000","$36,038,100,000","$32,367,400,000","$30,986,900,000","$28,869,000,000","$28,134,200,000","$25,928,200,000","$26,993,500,000","$28,831,700,000","$30,044,700,000","$33,731,200,000","$36,498,200,000","$37,731,300,000","$39,449,400,000","$40,962,100,000","$47,607,700,000","$49,261,700,000","$52,982,600,000","$58,844,700,000"
California,   Administrative and support and waste management and remediation services ,"$39,467,300,000","$40,343,600,000","$41,798,400,000","$45,606,100,000","$47,473,600,000","$47,054,700,000","$50,500,900,000","$53,155,100,000","$56,124,400,000","$58,472,100,000","$62,313,700,000","$62,016,900,000","$56,269,100,000","$59,487,100,000","$61,888,700,000","$64,322,200,000","$62,000,400,000","$64,465,900,000","$66,272,300,000","$69,907,500,000","$74,673,900,000","$76,696,800,000","$79,372,600,000","$75,575,700,000","$86,908,800,000"
California,   Educational services ,"$14,720,600,000","$14,462,200,000","$15,187,000,000","$15,784,500,000","$16,556,200,000","$17,159,200,000","$18,318,000,000","$19,573,900,000","$19,179,800,000","$19,909,900,000","$20,071,500,000","$21,679,800,000","$23,504,200,000","$24,654,500,000","$25,164,300,000","$25,499,800,000","$25,289,800,000","$26,190,800,000","$26,423,400,000","$27,158,800,000","$27,156,400,000","$28,204,400,000","$29,297,900,000","$26,270,900,000","$26,975,200,000"
